registry_number,business_name,entity_type,registry_date,associated_name_type,address,city,state,zip,business_details,address_continued,not_of_record_entity
6600316,"RICKREALL LODGE NO. 110 ANCIENT, FREE AND ACCEPTED MASONS",DOMESTIC NONPROFIT CORPORATION,1961-02-03T00:00:00.000,MAILING ADDRESS,PO BOX 22,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=6600316&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
6600316,"RICKREALL LODGE NO. 110 ANCIENT, FREE AND ACCEPTED MASONS",DOMESTIC NONPROFIT CORPORATION,1961-02-03T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,270 MAIN ST,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=6600316&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
7034911,POLK COUNTY LIVESTOCK ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,1963-01-22T00:00:00.000,MAILING ADDRESS,PO BOX 3,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=7034911&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
70651253,FREEMAN & SONS,ASSUMED BUSINESS NAME,1964-07-01T00:00:00.000,AUTHORIZED REPRESENTATIVE,3750 OAK GROVE RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=70651253&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
70651253,FREEMAN & SONS,ASSUMED BUSINESS NAME,1964-07-01T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,3750 OAK GROVE RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=70651253&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9319310,OAK GROVE CITIZENS FOR A COMMUNITY CHURCH,DOMESTIC NONPROFIT CORPORATION,1971-05-24T00:00:00.000,MAILING ADDRESS,PO BOX 191,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9319310&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9319310,OAK GROVE CITIZENS FOR A COMMUNITY CHURCH,DOMESTIC NONPROFIT CORPORATION,1971-05-24T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,OAK GROVE CHURCH,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9319310&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9319310,OAK GROVE CITIZENS FOR A COMMUNITY CHURCH,DOMESTIC NONPROFIT CORPORATION,1971-05-24T00:00:00.000,REGISTERED AGENT,4150 OAK GROVE RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9319310&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9441916,RICKREALL COMMUNITY WATER ASSOCIATION,COOPERATIVE,1971-09-17T00:00:00.000,MAILING ADDRESS,PO BOX 44,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9441916&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9441916,RICKREALL COMMUNITY WATER ASSOCIATION,COOPERATIVE,1971-09-17T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,9775 CHURCH ST,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9441916&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9441916,RICKREALL COMMUNITY WATER ASSOCIATION,COOPERATIVE,1971-09-17T00:00:00.000,REGISTERED AGENT,9775 CHURCH ST,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9441916&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10022515,HVR INC.,DOMESTIC BUSINESS CORPORATION,1973-01-26T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,8750 OAK GROVE RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10022515&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
14415111,THE INDEPENDENCE WAGON WHEELERS SQUARE DANCE CLUB,DOMESTIC NONPROFIT CORPORATION,1980-04-26T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,POLK COUNTY FAIRGROUNDS,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=14415111&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},520 S PACIFIC HWY,
15177215,DERRY WAREHOUSE CO.,DOMESTIC BUSINESS CORPORATION,1981-04-01T00:00:00.000,MAILING ADDRESS,PO BOX 16,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=15177215&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
15177215,DERRY WAREHOUSE CO.,DOMESTIC BUSINESS CORPORATION,1981-04-01T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,8880 RICKREALL ROAD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=15177215&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
15177215,DERRY WAREHOUSE CO.,DOMESTIC BUSINESS CORPORATION,1981-04-01T00:00:00.000,REGISTERED AGENT,8880 RICKERALL RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=15177215&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
15288210,BETHEL CHURCH OF BETHEL,DOMESTIC NONPROFIT CORPORATION,1981-05-18T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,7575 BETHEL RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=15288210&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
24332157,PLUM VALLEY FARMS,ASSUMED BUSINESS NAME,1982-02-05T00:00:00.000,AUTHORIZED REPRESENTATIVE,7090 ZENA RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=24332157&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
24332157,PLUM VALLEY FARMS,ASSUMED BUSINESS NAME,1982-02-05T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,7090 ZENA RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=24332157&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
17347410,BETHEL COLLEGE BOARD INC.,DOMESTIC NONPROFIT CORPORATION,1983-12-28T00:00:00.000,MAILING ADDRESS,6170 PACIFIC HWY W,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=17347410&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
17347410,BETHEL COLLEGE BOARD INC.,DOMESTIC NONPROFIT CORPORATION,1983-12-28T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,7575 BETHEL RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=17347410&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
17623711,"WILLAMETTE VALLEY SEED FARMS, INC.",DOMESTIC BUSINESS CORPORATION,1984-04-23T00:00:00.000,MAILING ADDRESS,4150 N OAK GROVE RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=17623711&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
17623711,"WILLAMETTE VALLEY SEED FARMS, INC.",DOMESTIC BUSINESS CORPORATION,1984-04-23T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,4150 N OAK GROVE ROAD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=17623711&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
17623711,"WILLAMETTE VALLEY SEED FARMS, INC.",DOMESTIC BUSINESS CORPORATION,1984-04-23T00:00:00.000,REGISTERED AGENT,4150 N OAK GROVE RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=17623711&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
20663910,"CROWLEY FARMS, INC.",DOMESTIC BUSINESS CORPORATION,1985-02-06T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,8805 CROWLEY RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=20663910&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
497883,GAHLSDORF LOGGING INC.,DOMESTIC BUSINESS CORPORATION,1985-10-28T00:00:00.000,MAILING ADDRESS,PO BOX 10,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=497883&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
497883,GAHLSDORF LOGGING INC.,DOMESTIC BUSINESS CORPORATION,1985-10-28T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,905 S PACIFIC HWY,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=497883&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
497883,GAHLSDORF LOGGING INC.,DOMESTIC BUSINESS CORPORATION,1985-10-28T00:00:00.000,REGISTERED AGENT,905 S PACIFIC HWY,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=497883&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5050182,"EOLA HILLS WINE CELLARS, INC.",DOMESTIC BUSINESS CORPORATION,1986-10-20T00:00:00.000,MAILING ADDRESS,501 S PACIFIC HWY 99 W,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5050182&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5050182,"EOLA HILLS WINE CELLARS, INC.",DOMESTIC BUSINESS CORPORATION,1986-10-20T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,501 S PACIFIC HWY 99 W,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5050182&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
5050182,"EOLA HILLS WINE CELLARS, INC.",DOMESTIC BUSINESS CORPORATION,1986-10-20T00:00:00.000,REGISTERED AGENT,501 S PACIFIC HWY 99 W,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=5050182&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
7609589,"THERMOVAC, INC.",DOMESTIC BUSINESS CORPORATION,1987-05-18T00:00:00.000,MAILING ADDRESS,THERMOVAC,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=7609589&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},9130 MCCOY LN,
7609589,"THERMOVAC, INC.",DOMESTIC BUSINESS CORPORATION,1987-05-18T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,9130 MCCOY LN,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=7609589&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
7609589,"THERMOVAC, INC.",DOMESTIC BUSINESS CORPORATION,1987-05-18T00:00:00.000,REGISTERED AGENT,9130 MCCOY LN,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=7609589&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11208485,"MOUNTAIN FORESTRY, INC.",DOMESTIC BUSINESS CORPORATION,1988-04-11T00:00:00.000,MAILING ADDRESS,11140 ORRS CORNER RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11208485&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11208485,"MOUNTAIN FORESTRY, INC.",DOMESTIC BUSINESS CORPORATION,1988-04-11T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,11140 ORRS CORNER RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11208485&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11208485,"MOUNTAIN FORESTRY, INC.",DOMESTIC BUSINESS CORPORATION,1988-04-11T00:00:00.000,REGISTERED AGENT,11140 ORRS CORNER RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11208485&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
12603288,AG WEST SUPPLY,ASSUMED BUSINESS NAME,1988-08-10T00:00:00.000,AUTHORIZED REPRESENTATIVE,PO BOX 47,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12603288&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
12603288,AG WEST SUPPLY,ASSUMED BUSINESS NAME,1988-08-10T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,9055 RICKREALL RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12603288&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
18626481,"WESTERN INTERLOCK, INC.",DOMESTIC BUSINESS CORPORATION,1990-01-18T00:00:00.000,MAILING ADDRESS,10095 RICKREALL RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=18626481&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
18626481,"WESTERN INTERLOCK, INC.",DOMESTIC BUSINESS CORPORATION,1990-01-18T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,10095 RICKREALL RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=18626481&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
18626481,"WESTERN INTERLOCK, INC.",DOMESTIC BUSINESS CORPORATION,1990-01-18T00:00:00.000,REGISTERED AGENT,10095 RICKREALL RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=18626481&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
22024186,"DON BLAIR PUMP SERVICE, INC.",DOMESTIC BUSINESS CORPORATION,1990-10-03T00:00:00.000,MAILING ADDRESS,831 S PACIFIC HWY W,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=22024186&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
22024186,"DON BLAIR PUMP SERVICE, INC.",DOMESTIC BUSINESS CORPORATION,1990-10-03T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,831 S PACIFIC HWY W,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=22024186&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
22024186,"DON BLAIR PUMP SERVICE, INC.",DOMESTIC BUSINESS CORPORATION,1990-10-03T00:00:00.000,REGISTERED AGENT,831 S PACIFIC HWY,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=22024186&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
22664684,"DICKERSON WELL DRILLING, INC.",DOMESTIC BUSINESS CORPORATION,1990-11-28T00:00:00.000,MAILING ADDRESS,831 S PACIFIC HWY,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=22664684&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
22664684,"DICKERSON WELL DRILLING, INC.",DOMESTIC BUSINESS CORPORATION,1990-11-28T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,831 S PACIFIC HWY WEST,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=22664684&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
22664684,"DICKERSON WELL DRILLING, INC.",DOMESTIC BUSINESS CORPORATION,1990-11-28T00:00:00.000,REGISTERED AGENT,831 S PACIFIC HWY WEST,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=22664684&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
25760885,EOLA HILLS,ASSUMED BUSINESS NAME,1991-07-30T00:00:00.000,AUTHORIZED REPRESENTATIVE,501 S PACIFIC HWY W,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=25760885&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
25760885,EOLA HILLS,ASSUMED BUSINESS NAME,1991-07-30T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,501 S PACIFIC HWY W,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=25760885&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
29204781,"AUTO PRO'S, INC.",DOMESTIC BUSINESS CORPORATION,1992-04-16T00:00:00.000,MAILING ADDRESS,PO BOX 119,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=29204781&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
34449488,"SKELLEY SPRINGS, INC.",DOMESTIC BUSINESS CORPORATION,1993-05-03T00:00:00.000,MAILING ADDRESS,PO BOX 13,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=34449488&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
35277185,DAY BREAK LIMOUSIN,ASSUMED BUSINESS NAME,1993-06-30T00:00:00.000,AUTHORIZED REPRESENTATIVE,8470 OAK GROVE RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=35277185&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
35277185,DAY BREAK LIMOUSIN,ASSUMED BUSINESS NAME,1993-06-30T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,8470 OAK GROVE RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=35277185&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
41162884,"RICKREALL DAIRY, L.L.C.",DOMESTIC LIMITED LIABILITY COMPANY,1994-07-22T00:00:00.000,MAILING ADDRESS,8845 RICKREALL RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=41162884&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
41162884,"RICKREALL DAIRY, L.L.C.",DOMESTIC LIMITED LIABILITY COMPANY,1994-07-22T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,8845 RICKREALL RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=41162884&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
41162884,"RICKREALL DAIRY, L.L.C.",DOMESTIC LIMITED LIABILITY COMPANY,1994-07-22T00:00:00.000,REGISTERED AGENT,8845 RICKREALL RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=41162884&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
44606580,RICKREALL MINI STORAGE,ASSUMED BUSINESS NAME,1995-03-01T00:00:00.000,AUTHORIZED REPRESENTATIVE,10255 RICKREALL RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=44606580&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
44606580,RICKREALL MINI STORAGE,ASSUMED BUSINESS NAME,1995-03-01T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,10255 RICKREALL RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=44606580&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
47122882,BULLSEYE PRECISION ANALYTICAL AND ENVIRONMENTAL SERVICES,ASSUMED BUSINESS NAME,1995-08-07T00:00:00.000,AUTHORIZED REPRESENTATIVE,8240 N PACIFIC HWY W,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=47122882&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
47122882,BULLSEYE PRECISION ANALYTICAL AND ENVIRONMENTAL SERVICES,ASSUMED BUSINESS NAME,1995-08-07T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,8240 N PACIFIC HWY W,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=47122882&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
51531284,"A. BLAIR ENTERPRISES, L.L.C",DOMESTIC LIMITED LIABILITY COMPANY,1996-05-02T00:00:00.000,MAILING ADDRESS,795 S PACIFIC HWY W,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=51531284&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
51531284,"A. BLAIR ENTERPRISES, L.L.C",DOMESTIC LIMITED LIABILITY COMPANY,1996-05-02T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,795 S PACIFIC HWY W,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=51531284&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
51531284,"A. BLAIR ENTERPRISES, L.L.C",DOMESTIC LIMITED LIABILITY COMPANY,1996-05-02T00:00:00.000,REGISTERED AGENT,795 S PACIFIC HWY W,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=51531284&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
54019584,WOLF HILL VINEYARDS,ASSUMED BUSINESS NAME,1996-12-03T00:00:00.000,AUTHORIZED REPRESENTATIVE,501 S PACIFIC HWY W,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=54019584&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
54019584,WOLF HILL VINEYARDS,ASSUMED BUSINESS NAME,1996-12-03T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,501 S PACIFIC HWY W,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=54019584&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
56079388,WESTERN CONSTRUCTION SYSTEMS LLC,DOMESTIC LIMITED LIABILITY COMPANY,1997-02-26T00:00:00.000,REGISTERED AGENT,6970 ZENA RD NW,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=56079388&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
56645485,RICKREALL DAIRY,ASSUMED BUSINESS NAME,1997-03-25T00:00:00.000,AUTHORIZED REPRESENTATIVE,8845 RICKREALL RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=56645485&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
56645485,RICKREALL DAIRY,ASSUMED BUSINESS NAME,1997-03-25T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,8845 RICKREALL RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=56645485&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
57971286,"PACIFIC FARMS CO., LLC",DOMESTIC LIMITED LIABILITY COMPANY,1997-06-11T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,8478 CROWLEY RD,RICKREALL,OR,97371,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=57971286&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
